role,offset_seconds,FCV-501D_ACT,PIT-501D,PIT-516D,PIT-517D,PIT-518D,PIT-519D,PIT-521D,PIT-523D,PIT-529D,PIT-530D,PIT-532D,PIT-562D,PIT-591D,PT-502D,PT-503D,PT-525D,TE-504D,TE-506D,TE-507D-A,TE-508D,TE-509D,TE-514D-A,TE-515D-A,TE-516D,TE-517D,TE-521D,TE-522D,TE-523D,TE-524D,TE-525D,TE-526D,TE-529D,TE-530D-A,TE-531D-A,TE-532D,TE-533D,TE-534D,TE-535D,TE-536D,TE-537D,TE-538D,TE-539D,TE-540D,TE-541D,TE-542D,TE-543D,TE-544D,TE-545D,TE-546D,TE-547D,TE-548D,TE-549D,TE-550D,TIT-501D,TIT-505D,TIT-561D,VE-503D,VE-504D,VE-505D,VE-506D,VT-501D,VT-502D,XT-503D-X,XT-503D-Y,XT-504D-X,XT-504D-Y,XT-505D-X,XT-505D-Y,XT-506D-X,XT-506D-Y,XT-507D-X,XT-507D-Y,XT-508D-X,XT-508D-Y,ZT-502D-B,ZT-503D-A,ZT-503D-B,ZT-504D-B,ZY-503D
test-0,12712200,50.9361229,39.8810043,23.7512035,19.5920544,2.51596236,2.70966554,0.9972952,3.67992973,4.513888,5.13750172,62.3506622,6.979888,-0.001342062,40.2642479,25.058279,17.441267,45.9788361,25.4946232,457.223328,775.472961,505.376373,87.0,75.0,306.771179,339.601074,69.4067,88.2085648,97.30071,119.01606,118.804611,79.3378448,30.2315178,68.0,67.0,60.26556,60.85133,58.8017464,60.9235,60.81658,61.0,62.1812057,62.1812057,61.1982536,79.0,82.0,85.0,83.0,85.0,84.0,86.0,88.0,86.0,89.0,56.23196,104.466545,63.10782,0.8720404,1.62797809,2.993027,5.72398567,92.63091,9.57645,41.3250237,78.41556,32.9044838,46.15006,22.6438122,13.15829,14.3214331,12.94487,8.526617,8.991452,6.530698,9.87352,0,20.4536362,21.21307,0.09024285,20.5309029
test-0,12712800,50.9350548,39.9020538,23.7570381,19.6065979,2.508358,2.70972681,0.9970516,3.681777,4.616071,5.090634,62.3182,6.980555,-0.001223608,40.2818527,25.06908,17.4526634,46.10752,25.5566368,457.216675,775.813538,505.612061,87.0,75.0,306.841858,339.699219,69.45183,88.54179,97.27513,118.992378,119.437988,79.13736,30.206152,68.0,67.0,60.2620468,60.8276138,58.0,60.9468651,60.7836571,60.19819,62.1341934,62.23906,61.80181,79.0,82.0,85.0,83.0,85.0,84.0,86.0,88.0,86.0,89.0,56.36915,104.444237,64.61422,0.852837265,1.550294,2.93240285,5.767792,92.63835,9.755772,41.74009,78.8306046,33.51419,46.5943565,22.5857582,13.1290531,14.3410969,12.9160624,8.507414,9.011085,6.50145769,9.727744,0,20.4148426,21.1548271,0.08157483,20.5312824
test-0,12713400,50.8267632,39.91033,23.7370949,19.5919132,2.51453853,2.7099328,0.9969959,3.67991257,4.61903763,5.110343,62.3221931,6.977297,-0.001202731,40.30659,24.9987488,17.4420662,46.8112526,25.3993034,456.918549,774.8825,505.029846,87.0,75.0,306.821533,339.7212,69.46305,88.29403,97.28741,119.051872,118.600784,79.01162,30.1948929,68.0,67.0,60.32446,60.8538666,58.0,61.01221,60.79342,60.19639,62.18005,62.2268181,61.80361,79.0,82.0,85.0,83.0,85.0,84.0,86.0,88.0,86.0,89.0,56.515255,104.513039,63.6154633,0.8720404,1.550294,2.98554945,5.796708,95.0291061,8.999459,41.83629,77.93509,33.2145233,46.140274,22.8382931,13.167985,14.12653,12.79944,8.594967,9.098463,6.44340944,9.795746,0,20.531786,21.2022552,0.08507327,20.66776
test-0,12714000,50.85034,39.90473,23.7254658,19.58417,2.51079,2.709289,0.997067034,3.68002725,4.54543972,5.089719,62.2985039,6.97606039,-0.001304142,40.31128,25.02699,17.4378166,46.9276047,25.36613,456.811676,774.91925,505.066376,87.0,75.0,306.708832,339.549164,69.36501,88.39256,97.14906,118.951012,119.502831,79.1494141,30.19222,68.0,67.0,60.2836151,60.9024353,58.0,60.93144,60.7790565,60.8052673,62.1516838,62.20988,62.0,79.0,82.0,85.0,83.0,85.0,84.0,86.0,88.0,86.0,89.0,56.6225,104.568878,64.143364,0.775147,1.550294,3.09432459,5.86403751,92.4008255,5.822011,41.8013344,78.85922,32.9317627,45.93434,22.5654469,13.168066,14.3131933,12.9459753,8.575064,9.050097,6.491856,9.795665,0,20.5142746,21.2175579,0.08425788,20.6212311
test-0,12714600,50.8232155,39.9017639,23.71684,19.5681667,2.51454067,2.70962882,0.997457445,3.676993,4.49950075,5.10739136,62.325985,6.984065,-0.001193727,40.2446022,25.03497,17.4275322,46.1426659,25.6762257,456.898376,775.4244,505.451141,87.0,75.0,306.5279,339.447479,69.35345,88.42574,97.24631,119.05291,118.671127,78.97996,30.1823864,68.0,67.0,60.2637062,60.8853226,58.8052139,60.9320374,60.752903,61.0,62.1936874,62.25188,61.1947861,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.5557251,104.429268,63.4732,0.8531669,1.550294,2.93008733,5.97223473,90.16055,5.475229,42.0448151,78.6711044,32.548,45.890976,22.75107,13.2460833,14.37923,12.9056921,8.595201,9.098541,6.50129271,9.980018,0,20.6105614,21.30678,0.08509894,20.7555771
test-0,12715200,50.8196373,39.9117966,23.737896,19.5930023,2.50719929,2.71011448,0.997077942,3.680745,4.563108,5.07805347,62.3046455,6.9837594,-0.001091298,40.32011,25.0619,17.4437428,46.4888725,25.5138855,457.025269,775.267456,505.47,87.0,75.0,306.755859,339.702576,69.3845139,88.467186,97.26321,118.979576,119.798309,79.24628,30.2005672,68.0,67.0,60.24444,60.8745842,58.19892,60.9190826,60.8042755,60.80108,62.19458,62.19458,62.0,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.4484825,104.549385,64.3980942,0.8720404,1.550294,2.93042779,5.741697,94.26919,6.862258,41.7600021,78.92772,32.4973068,45.3351555,22.5761566,13.0902424,14.4756613,12.9837122,8.526617,9.001448,6.462683,9.805505,0,20.49592,21.2173138,0.08308992,20.6612339
test-0,12715800,50.8427658,39.90483,23.7477,19.6005325,2.51152873,2.71049881,0.997138441,3.68158984,4.6115756,5.100507,62.3212776,6.9798336,-0.001130601,40.3097954,25.0295258,17.4416332,46.625103,25.5913982,457.207916,775.6207,505.445862,87.0,75.0,306.851776,339.733459,69.42114,88.3854752,97.225235,119.036392,119.405838,79.32415,30.190834,68.0,67.0,60.2509766,60.8276749,58.8014679,60.91768,60.7512321,61.0,62.1791763,62.1791763,61.1985321,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.3955345,104.52034,63.81413,0.7943836,1.550294,3.03596759,5.82350445,92.5410156,8.951507,41.77957,78.82312,31.46969,45.287323,22.8671913,13.2843666,14.6508474,13.1486444,8.565446,9.15642452,6.53068447,9.873507,0,20.4817867,21.2166252,0.08693496,20.6564388
test-0,12716400,50.8754,39.8971252,23.7342663,19.5860977,2.514977,2.71061873,0.9972269,3.68105769,4.605994,5.13322735,62.3483963,6.98127747,-0.001147339,40.2719841,25.0465,17.43468,46.3064232,25.461113,457.1348,775.246765,505.2377,87.0,75.0,306.79834,339.3992,69.4079056,88.23227,97.1997452,118.912865,118.702507,79.3676147,30.2085972,68.0,67.0,60.23277,60.8318024,58.0,60.8905869,60.75027,60.19327,62.14048,62.1826859,61.80673,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.48774,104.630264,64.40026,0.7938738,1.550294,3.026051,5.751254,92.47211,7.05939245,41.6063423,78.8195,32.68279,46.1245041,22.6934071,13.20722,14.4338531,13.0321589,8.517254,9.031441,6.53093958,9.834678,0,20.5350933,21.2365341,0.093987346,20.7110729
test-0,12717000,50.8227272,39.896656,23.7229214,19.5718975,2.51579881,2.71027374,0.9972058,3.67773628,4.658577,5.084662,62.2963,6.97815275,-0.001165683,40.27183,25.0176468,17.4328232,46.5635643,25.55048,456.910065,774.954041,505.297119,87.0,75.0,306.814636,339.615784,69.37564,88.6070251,97.2219849,118.928467,119.685844,79.08627,30.186203,68.0,67.0,60.2056847,60.7853775,58.0,60.8618279,60.6833725,60.8046036,62.1127167,62.13546,61.1953964,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.6012039,104.639236,65.0387955,0.8720404,1.550294,3.01685786,5.900508,91.3621,5.59435368,42.26891,79.2136841,32.78894,45.74314,22.63407,13.21648,14.435998,12.8868189,8.536083,9.050065,6.54030275,9.815745,0,20.5679741,21.2489853,0.086138524,20.8020744
test-0,12717600,50.7862625,39.9016,23.6920261,19.5450878,2.50712752,2.70605469,0.996887445,3.673272,4.609031,5.092239,62.3087921,6.984549,-0.001057026,40.255352,25.0049915,17.4081039,46.56274,25.6150112,456.4586,774.3041,505.050018,87.0,75.0,306.7081,339.4944,69.40371,88.7206039,97.17191,119.014366,119.318039,79.29439,30.2164783,68.0,67.0,60.19695,60.81146,58.0,60.8442078,60.6855278,60.1942,62.0706673,62.12886,61.8058,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.70586,104.54776,64.50704,0.775147,1.550294,2.86335826,6.078563,86.7520142,5.791904,41.3734741,78.717865,32.5373573,45.7416763,22.7309055,13.1290531,14.48556,12.8868189,8.565656,9.059531,6.510673,9.951793,0,20.8148518,21.3665981,0.079730436,20.87532
test-0,12718200,50.83687,39.89507,23.7307358,19.5779552,2.5082593,2.70832348,0.9969729,3.67663264,4.57176638,5.07497835,62.28939,6.97526741,-0.001075243,40.3009644,25.01571,17.4234371,46.47929,25.5462265,456.569183,774.373535,504.8182,87.0,75.0,306.805756,339.560944,69.386,88.2474,97.21827,118.979057,119.13047,79.20437,30.2379875,68.0,67.0,60.1486626,60.7704544,58.1948547,60.8350449,60.70707,60.1948547,62.0984268,62.0984268,61.8051453,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.6381836,104.586464,64.59184,0.775147,1.550294,2.99706388,5.87231,92.21863,6.178043,40.288765,76.83769,31.5375481,45.32722,22.6340427,13.0900459,14.885067,13.0711651,8.556184,9.029964,6.530863,10.0190239,0,20.6545982,21.29423,0.09130136,20.8194084
test-0,12718800,50.8796425,39.8985672,23.73177,19.5730648,2.5063293,2.70668912,0.997101843,3.676827,4.542447,5.128391,62.34442,6.981419,-0.001086473,40.2753639,25.0208759,17.40866,46.24846,25.5135746,456.94693,774.8419,505.223358,87.0,75.0,306.712769,339.39505,69.39539,88.41324,97.27518,118.9518,118.588737,79.22018,30.25219,68.0,67.0,60.15103,60.774086,57.19872,60.838,60.6738358,60.80128,62.06506,62.1391373,61.80128,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.4691238,104.574142,64.69573,0.775147,1.550294,2.98764372,6.0605073,90.829155,5.28319645,40.93714,77.0116043,31.7894135,45.59796,22.7314339,13.0806055,14.6411476,13.0613508,8.526617,9.059531,6.50148344,9.815423,0,20.6600819,21.2786846,0.08443034,20.7169933
test-0,12719400,50.8840828,39.90074,23.749855,19.5816059,2.50217938,2.70722079,0.9972144,3.67704,4.635838,5.08884144,62.304348,6.980359,-0.001101976,40.3236122,25.01541,17.4193268,46.01997,25.4318676,456.735077,774.5817,504.87735,87.0,75.0,306.6124,339.1626,69.35318,88.5111847,97.1329346,118.890945,119.758,79.26689,30.2128944,68.0,67.0,60.2057953,60.7616653,58.1985855,60.80181,60.6976547,60.1985855,62.03792,62.0845642,61.8014145,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.08949,104.6034,63.9337273,0.775147,1.550294,2.98774862,5.876153,92.76062,5.26382542,41.31575,77.31198,31.7322388,45.05542,22.5661926,13.0709848,14.5247288,12.9837122,8.487791,9.03994751,6.491856,9.795852,0,20.6116886,21.2470322,0.08334054,20.7054119
test-0,12720000,50.8760033,39.90117,23.7439823,19.5807781,2.51530313,2.70817852,0.9968952,3.67747641,4.56173134,5.10380363,62.3188667,6.97558355,-0.00108351,40.2883072,25.0595055,17.422945,45.7984,25.50737,456.8378,774.9439,505.126434,87.0,75.0,306.848541,339.415771,69.4410553,88.554,97.2006149,119.003853,119.190117,79.1653061,30.25052,68.0,67.0,60.1945953,60.77011,58.0,60.88205,60.6745033,60.80167,62.0779152,62.1361122,61.19833,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,55.7107,104.538376,63.6821365,0.775147,1.550294,2.983852,5.93346739,93.12454,5.2831583,42.13982,78.36712,32.77838,45.9662971,22.70228,13.1290531,14.28176,13.0033331,8.536225,9.011085,6.53069448,9.834678,0,20.6735115,21.2662582,0.085463375,20.7563419
test-0,12720600,50.8855057,39.884922,23.74498,19.5927143,2.51285839,2.708294,0.996423662,3.67921472,4.52303076,5.08316374,62.29215,6.97814751,-0.001111515,40.28827,24.9991817,17.4385777,45.4611473,25.4450645,456.798,775.050354,505.1391,87.0,75.0,306.6585,339.412445,69.4004059,88.45091,97.2372,118.966705,119.213539,79.1627655,30.2525158,68.0,67.0,60.21453,60.82595,58.1968536,60.8920174,60.7299271,60.1968536,62.1236954,62.18189,61.8031464,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,55.44999,104.550461,63.91876,0.775147,1.550294,2.992647,5.78302526,90.6906738,5.321392,40.85963,77.3129044,32.11062,45.7851677,22.56662,13.1584263,14.60229,13.0519953,8.55599,8.972175,6.501393,9.941871,0,20.4326763,21.16761,0.09002619,20.6298141
test-0,12721200,50.870182,39.8965263,23.71383,19.5642166,2.51421285,2.7069006,0.9966043,3.67547154,4.541383,5.13559151,62.3452759,6.975655,-0.001053276,40.2900429,25.02407,17.41046,45.35838,25.3707752,456.51123,774.334,504.870972,87.0,75.0,306.67572,339.4649,69.4244156,88.2177,97.2380753,118.987953,118.507591,79.43384,30.253973,68.0,67.0,60.2547073,60.8198128,58.0,60.8925362,60.74158,60.1956673,62.1138878,62.18803,61.8043327,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,55.4320869,104.436546,63.83167,0.775147,1.47235942,3.077133,5.932192,89.86333,5.86776829,41.0048561,77.37146,32.44242,45.90955,22.5856361,13.1290531,14.4771309,12.9837122,8.517138,9.001605,6.41392136,9.786231,0,20.6147,21.27822,0.09153774,20.7505989
test-0,12721800,50.89963,39.89795,23.7407188,19.5813732,2.50371265,2.704721,0.9966707,3.67412853,4.613606,5.09504843,62.30615,6.982041,-0.001067811,40.3068123,24.955843,17.409687,46.5319176,25.3940258,456.5051,774.394958,504.7298,87.0,75.0,306.781647,339.192627,69.3883057,88.4437,97.14267,118.872513,119.243614,79.1434,30.2650833,68.0,67.0,60.1963921,60.8495674,58.0,60.8649025,60.7530823,61.0,62.1480637,62.15459,61.19346,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.580265,104.493721,64.18562,0.775147,1.550294,2.90741467,5.99485826,92.65541,5.361304,41.0843735,77.69608,32.0372543,45.5383034,22.7511978,13.1290531,14.3121023,12.91652,8.565691,9.107978,6.501229,10.0003471,0,20.6532421,21.2941437,0.08087995,20.7297134
test-0,12722400,50.9800377,39.8876762,23.7553921,19.59398,2.505897,2.705874,0.9966138,3.6747396,4.51020241,5.0834403,62.2977638,6.976567,-0.001056213,40.2798424,25.0775375,17.4176674,47.9267921,25.41025,456.666077,774.7057,505.108826,87.0,75.0,306.9005,339.317535,69.39278,88.2666245,97.21149,118.960457,119.198189,79.2747955,30.2643127,68.0,67.0,60.1996078,60.77266,58.0,60.8142471,60.7067261,61.0,62.0864067,62.1446037,61.80108,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,57.58698,104.33886,64.0955,0.775147,1.550294,2.9547925,6.076305,92.46467,5.710859,41.40291,77.75772,32.9447937,45.8214531,22.7308731,13.1194162,14.3985643,12.8964558,8.497444,9.030358,6.501493,9.883124,0,20.5625153,21.2615376,0.08705423,20.7183628
test-0,12723000,50.7622871,39.9114838,23.6927261,19.55569,2.51417,2.704538,0.996360838,3.67262936,4.49215126,5.10659027,62.32096,6.98295355,-0.00105609,40.3197937,24.9696369,17.4007168,46.86653,25.48873,456.661438,774.7731,505.061829,87.0,75.0,306.752441,339.171844,69.3746262,88.52142,97.14567,118.932831,118.626419,79.14628,30.2497482,68.0,67.0,60.21049,60.75523,58.19801,60.8730621,60.732254,61.0,62.0817947,62.13999,61.80199,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.8386841,104.370216,63.54264,0.775147,1.550294,2.92492986,6.079007,91.4146042,5.438511,41.31447,78.1944,32.8382263,45.704895,22.7214966,13.0997915,14.3402195,12.9837122,8.458503,9.040345,6.501449,9.834678,0,20.6400833,21.2881527,0.08176192,20.7427311
test-0,12723600,50.70903,39.9279671,23.6495686,19.5340786,2.51439214,2.70538926,0.9965176,3.67261744,4.69771338,5.09279442,62.30102,6.97927761,-0.001115422,40.3373222,24.9152451,17.4159336,45.73314,25.5041256,456.5318,774.4002,504.892517,87.0,75.0,306.6741,339.120178,69.40308,88.7015839,97.1719055,118.867622,119.283768,79.1405,30.2577553,68.0,67.0,60.20739,60.8261528,58.0,60.85478,60.7458763,60.1994553,62.09556,62.1537552,61.8005447,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,55.7594,104.425705,63.6746025,0.775147,1.550294,2.92963743,5.99606228,89.14164,5.283268,41.3640747,77.91247,32.44962,45.91793,22.6439285,13.0514851,14.3110981,12.8673611,8.584726,8.981963,6.491856,9.84434,0,20.6849346,21.28859,0.08278702,20.8510685
test-0,12724200,50.8543053,39.90801,23.7557144,19.6132145,2.51271844,2.71123433,0.9964606,3.683079,4.525039,5.106658,62.32571,6.97198868,-0.001153025,40.3098946,25.0467453,17.4713421,45.37895,25.2533569,456.863525,775.3908,505.087,87.0,75.0,306.656036,339.330872,69.39198,88.21006,97.2254639,118.967972,119.147789,79.16561,30.2527924,68.0,67.0,60.2587,60.83706,58.80168,60.95116,60.73485,61.0,62.142746,62.20094,61.19832,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,55.6851273,104.524437,64.419426,0.775147,1.550294,3.15330815,5.65489864,91.08857,5.32264,41.3930969,77.6212,33.25568,46.46241,22.6634426,13.0902138,14.2817583,12.9448738,8.497386,8.972246,6.48224831,9.960802,0,20.3095284,21.0430946,0.091551036,20.446228
test-0,12724800,50.82979,39.89688,23.69368,19.5713234,2.507402,2.70940375,0.996508658,3.677183,4.60989237,5.095433,62.3097878,6.97722673,-0.001144367,40.32664,24.9442463,17.4260311,46.31945,25.2645512,456.5196,774.566467,504.928284,87.0,75.0,306.541718,339.2719,69.41114,88.49758,97.19033,119.037544,119.006767,79.18544,30.2556744,68.0,67.0,60.2973251,60.9452438,58.1974678,60.9998131,60.8086433,60.8025322,62.2129364,62.2711334,62.0,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.2665443,104.454704,64.44328,0.775147,1.53116083,2.97038651,5.9659977,95.01353,5.51776266,40.77236,77.24377,32.22416,45.2186661,22.6246033,13.0417252,14.6416941,13.003459,8.604377,9.059531,6.48228931,9.863991,0,20.55293,21.2530479,0.08448442,20.6974316
test-0,12725400,50.7837257,39.9023056,23.6794243,19.5580044,2.51651764,2.707832,0.996210456,3.674024,4.53467655,5.09161472,62.304966,6.971767,-0.001193126,40.2836571,24.9806118,17.41654,47.0284576,25.34724,456.432281,774.367554,504.983,87.0,75.0,306.611053,339.1677,69.382164,88.14028,97.12585,118.8823,119.419991,79.20906,30.2475357,68.0,67.0,60.2808456,60.8450356,58.0,60.943573,60.7923546,60.1973877,62.1812668,62.22798,61.8026123,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.9966354,104.596069,63.5096054,0.775147,1.47252631,3.07203484,5.99339771,89.93745,5.38054466,41.1401672,77.9201355,33.9751167,46.5017853,22.7508183,13.2163839,14.5537653,12.9735174,8.526617,9.020647,6.491856,9.90225,0,20.6686764,21.2805977,0.09179102,20.719471
test-0,12726000,51.010582,39.8963966,23.78248,19.61259,2.51502514,2.70879245,0.9968967,3.67808414,4.49711466,5.09322,62.3141022,6.97647667,-0.001101559,40.2865524,25.080225,17.4426041,48.23171,25.2466068,456.477844,774.6072,504.890533,87.0,75.0,306.5132,338.947021,69.3571854,88.20324,97.19015,118.882469,119.456787,79.28191,30.2543964,68.0,67.0,60.25474,60.84304,58.0,60.9355545,60.7379341,60.8045464,62.1720734,62.2227745,61.1954536,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,58.0527153,104.529221,64.96009,0.775147,1.4723388,3.14199519,5.80654573,92.03197,5.439729,41.66305,78.31825,33.71273,46.2582169,22.7899818,13.1680307,14.2516937,12.779355,8.47817,9.000514,6.44340944,9.825209,0,20.3549519,21.1384869,0.0926875,20.5689545
test-0,12726600,51.0591164,39.88079,23.8113174,19.6282272,2.51738548,2.70922375,0.9967428,3.68039274,4.53076172,5.105684,62.32697,6.97477436,-0.001172891,40.2866058,25.0576744,17.4484863,48.4328842,25.3661537,456.5353,774.977966,504.832153,87.0,75.0,306.5167,339.303131,69.36623,88.34446,97.20047,118.878838,119.203377,79.22314,30.2565861,68.0,67.0,60.2671623,60.8701134,58.8062057,60.9293747,60.75169,61.0,62.20903,62.2672272,61.1937943,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,58.4442673,104.464455,64.99757,0.775147,1.550294,3.00781727,5.772262,92.36455,5.518479,41.7937241,77.82716,32.8468552,45.44149,22.6231,13.0806055,14.2823839,12.9743233,8.536006,9.059531,6.50124454,9.805008,0,20.38631,21.1244774,0.08807084,20.5702457
test-0,12727200,51.00347,39.8812447,23.7666931,19.601881,2.511617,2.70983219,0.9960662,3.68089557,4.51331425,5.099202,62.31499,6.96817541,-0.001072051,40.2549934,25.0450134,17.4449329,47.1682472,25.3980122,456.8427,775.5234,505.338837,87.0,75.0,306.6688,339.381836,69.33458,88.06697,97.18501,118.966278,119.257996,79.02819,30.2670517,68.0,67.0,60.27552,60.8962173,58.80675,61.0034828,60.85738,61.0,62.23595,62.2519455,61.19325,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,57.32693,104.471024,63.7517,0.775147,1.550294,3.07516336,5.71858644,95.97334,5.282663,41.4202843,77.9804459,33.85651,45.92746,22.7324944,13.207222,14.2730484,12.9149055,8.58606148,9.040807,6.491856,9.786231,0,20.36873,21.1086788,0.09261594,20.51474
test-0,12727800,50.9562225,39.8987465,23.7579117,19.5980034,2.52236056,2.70985222,0.996150255,3.68065214,4.56843472,5.11397743,62.3345222,6.979466,-0.001072498,40.285965,25.0739632,17.44084,46.9610443,25.38093,456.708679,775.246948,505.185516,87.0,75.0,306.584351,339.430054,69.34708,88.15343,97.18669,118.947388,118.655884,79.26779,30.2682743,68.0,67.0,60.32156,60.9497452,58.0,61.00382,60.82021,60.80128,62.1999855,62.2581863,61.19872,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,57.0239525,104.54612,64.7352,0.775147,1.550294,3.01050758,5.69686365,95.8877945,5.536889,41.08155,78.424324,33.2334976,46.07218,22.7022419,13.0514135,14.3501568,12.9740849,8.585001,9.0694685,6.521048,9.766666,0,20.422678,21.1097183,0.08710192,20.6385612
test-0,12728400,50.95441,39.9028168,23.7739258,19.6070538,2.51162887,2.71070027,0.9961357,3.68110752,4.549422,5.089303,62.3099136,6.977417,-0.001164501,40.263588,25.0878124,17.4398746,47.18875,25.22609,456.7077,775.1572,504.933136,87.0,75.0,306.55072,339.50473,69.3751144,88.41589,97.14043,118.928909,119.447174,79.22839,30.25851,68.0,67.0,60.3095436,60.8858948,58.0,60.9929428,60.8044777,61.0,62.21167,62.25841,61.19693,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,57.131073,104.497894,64.17675,0.775147,1.550294,3.03968167,5.681415,92.90315,5.890081,41.1400337,78.14153,33.2696152,45.67271,22.6246033,13.1488781,14.2249889,12.8581972,8.51707649,8.972178,6.45295,9.834678,0,20.3278217,21.09082,0.08581239,20.5307045
test-0,12729000,50.8922462,39.9105,23.743557,19.56883,2.51138425,2.70854759,0.9962187,3.67599273,4.50923538,5.09929752,62.309185,6.97630835,-0.001261416,40.2949867,25.0278149,17.4239864,47.0045128,25.0288944,456.2099,774.104553,504.434845,87.0,75.0,306.476349,339.241364,69.3164139,88.15809,97.06022,118.8788,118.806686,79.10027,30.2321434,68.0,67.0,60.26698,60.8823166,58.1934547,60.9725075,60.7713623,61.0,62.14834,62.20654,62.0,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,57.1294327,104.384552,63.6729164,0.775147,1.550294,2.99380159,5.89199734,96.1028061,6.402231,41.5046844,77.34586,33.0217552,45.53513,22.69338,13.1290531,14.3699217,12.9649677,8.595394,8.981382,6.53093052,9.86438,0,20.4905567,21.1975842,0.09127086,20.6577759
test-0,12729600,50.9661331,39.8944931,23.758276,19.59794,2.50930643,2.70808649,0.996060133,3.67771745,4.54437828,5.085055,62.30669,6.978978,-0.001173593,40.28798,25.0246258,17.4297943,46.99846,25.1307869,456.242554,774.437561,504.374359,87.0,75.0,306.2825,338.900879,69.26854,88.37419,96.9831161,118.633789,119.39814,79.001564,30.2602253,68.0,67.0,60.20576,60.83587,58.80367,60.9215546,60.7410965,60.19633,62.10951,62.15628,61.19633,79.0,82.0,84.0,82.0,85.0,84.0,86.0,88.0,86.0,89.0,56.96228,104.235329,64.62753,0.775147,1.550294,2.94310069,5.747185,92.90591,5.244687,41.3440475,78.030365,33.3607445,45.85999,22.66265,13.0511827,14.2736378,12.9162426,8.517105,9.069043,6.52127934,9.825166,0,20.3988972,21.1626778,0.084103614,20.593111
