role,offset_seconds,FIT-001AB_SOMA,FIT-304AB_SOMA,FIT_SOMAGAS,LIT-001A,LIT-001B,LIT-004,LIT-007A,LIT-007B,LIT-008,MIT-001,PDIT-009A,PDIT-009B,PDIT-012A,PDIT-012B,PDIT-054,PDIT-055,PDIT-056,PIT-037,PIT-038,TIT-010,TIT-034,TIT-035,TIT-036,TIT-040,TIT-041,TIT-042,TIT-043,TIT-044,TIT-045
test-1,42000,953.9927,27786.3652,6495725.952,48.6151543,32.6638,-1.949769,22.7888546,52.45852,29.9154339,0.187973022,0.7336979,21.60402,13.8780193,11.7699995,2.555807,0.0,35.3811836,7480.86768,7585.088,29.9970551,29.998,235.901764,30.155859,29.61831,226.618759,29.6032238,29.9655762,129.03212,30.25643
test-1,42300,988.9446,27556.08,6489412.624,46.9347649,30.48685,-2.34518385,22.4986076,50.74111,29.67865,0.191474915,0.720932,21.4539642,13.8431025,11.7671471,2.72808838,0.0,35.4424973,7479.452,7580.78027,29.9943771,29.9202156,228.679932,30.17456,29.6352539,226.618759,29.6064949,29.9655762,70.96412,30.1958981
test-1,42600,967.844849,27763.71,6554752.927,46.4857521,30.5525074,-2.42862582,22.52911,50.9098969,29.7026253,0.191474915,0.7079597,21.43391,13.808363,11.7629662,2.61218429,0.0,35.01844,7482.309,7582.9917,29.9943771,29.9202156,160.92572,30.17456,29.6352539,226.7338,29.6064949,29.95796,44.29599,30.20307
test-1,42900,966.862732,27193.1973,6677214.315,48.57261,31.6359386,-2.426409,22.70027,52.1056938,29.9577332,0.187171936,0.685333252,21.2801361,13.62398,11.5842657,2.87501526,0.0,34.42201,7482.098,7584.25537,29.7709656,29.7587414,82.28596,30.0699711,29.6336918,225.818649,29.6561527,29.95796,36.5730972,30.2155762
test-1,43200,972.5121,27128.0586,6411644.646,48.42834,31.6737576,-2.43744016,22.6953621,51.3468971,30.0412369,0.187171936,0.6814551,21.21081,13.5927305,11.4671612,3.33201885,0.0,33.96723,7485.018,7586.0166,30.1151047,29.7587414,46.11846,30.0699711,29.6336918,225.818649,29.6561527,29.8663578,35.6153336,30.1987686
test-1,43500,957.7674,27125.27,6505478.164,48.39204,31.5427132,-2.45659518,22.75234,51.6563454,28.9860153,0.190917969,0.674720764,21.1368866,13.6043806,11.5501728,3.32935071,0.0,34.2099152,7482.496,7582.03467,29.8407135,29.8405285,37.36701,30.0281734,29.60459,218.953461,29.486084,29.8663578,34.81074,30.16958
test-1,43800,973.504456,27121.23,6418394.865,48.0145721,31.3450451,-2.46439242,22.6476879,52.1184349,29.8890781,0.190917969,0.6873774,21.1368866,13.571722,11.5423326,3.18978071,0.0,33.7692,7483.64844,7582.42334,29.8407135,29.8405285,35.9562035,30.0281734,29.60459,187.221786,29.486084,29.84995,34.81074,30.1554337
test-1,44100,955.380737,27206.6133,6414474.075,48.3917923,31.72327,-2.47903872,22.6896534,51.6469421,30.2860355,0.188064575,0.7111511,21.0928211,13.4862747,11.4427671,3.11851,0.0,33.69256,7482.977,7581.138,29.8698654,29.776123,35.0940437,30.063818,29.5791988,136.137131,29.5369625,29.84995,34.56074,30.1288586
test-1,44400,962.696045,27004.0449,6411739.68,49.3040428,32.5122566,-2.468094,22.608593,52.60353,29.8010578,0.188064575,0.706276536,21.1838,13.4206591,11.3967152,3.61441922,0.0,33.5302467,7491.98242,7590.386,29.8698654,29.776123,35.0940437,30.063818,29.5791988,75.95787,29.5369625,29.8565426,34.56074,30.1228333
test-1,44700,970.059937,26806.92,6481801.956,48.599,31.9571762,-2.44463229,22.87384,51.625927,30.2012844,0.193222046,0.6977997,21.4744186,13.6826353,11.6648455,4.501419,0.0,34.4457855,7498.25146,7597.94,29.817749,29.8035164,34.2910156,30.0333,29.5218754,50.3467445,29.527832,29.8565426,34.2447777,30.1123543
test-1,45000,967.701233,26874.543,6502477.386,49.1413727,32.134182,-2.44778872,22.6753826,51.83846,29.97276,0.193222046,0.6986059,21.4663277,13.7001247,11.6585112,4.547806,0.0,34.6134644,7491.918,7592.696,29.817749,29.8035164,34.2910156,30.0333,29.5218754,45.51107,29.527832,29.8253422,34.2447777,29.99656
test-1,45300,967.899536,26933.5918,6506105.881,48.5048523,32.0237732,-2.40578318,22.7285118,51.6128273,29.89496,0.187225342,0.7000122,21.5754852,13.7542076,11.647912,4.50420427,0.0,34.9870529,7487.386,7588.68262,29.9229965,30.1878414,34.2041,29.9676762,29.5581055,42.9018745,29.5057621,29.8253422,34.01553,29.79458
test-1,45600,967.239441,26932.5078,6504592.994,47.135273,31.3216858,-2.30214143,22.5939274,51.9802971,30.6044083,0.187225342,0.848876953,21.54005,13.7875051,11.6542091,4.736235,0.0,34.90043,7486.77734,7586.237,29.9229965,30.1878414,34.2041,29.9676762,29.5581055,41.20874,29.5057621,29.8168468,34.01553,29.9109554
test-1,45900,973.8398,26999.834,6499483.192,46.9489365,30.357336,-2.30214143,22.81045,50.3407,29.69308,0.185272217,0.848876953,21.4955788,13.7983971,11.824194,4.97098446,0.0,35.283638,7487.20557,7588.58,30.0030289,29.7928715,33.88799,30.0803719,29.62334,40.4082527,29.5084972,29.8168468,33.8676758,30.1132336
test-1,46200,970.714539,26956.8242,6533826.513,50.70013,33.3459625,-2.456386,22.58927,52.60179,30.56137,0.185272217,0.84147644,21.65252,13.6765022,11.4711981,5.11813354,0.0,34.73858,7488.932,7594.352,30.0030289,29.7928715,33.88799,30.0803719,29.62334,39.2786331,29.5084972,29.926466,33.8676758,30.13563
test-1,46500,985.194336,26998.2813,6518377.007,48.9874878,31.698143,-2.456386,22.6795921,51.60998,29.6924229,0.1902008,0.84147644,21.6072845,13.5981569,11.6011591,5.48757362,0.0,35.03369,7487.801,7589.993,30.0373459,29.8611336,33.6835938,30.12544,29.6184578,38.734375,29.6939449,29.926466,33.769043,30.1748047
test-1,46800,971.773132,26976.2246,6534548.174,47.4641953,31.6899319,-2.447475,22.7332382,51.6756325,29.5164146,0.1902008,0.8570328,21.6121521,13.9099932,11.7795248,5.92086363,0.0,35.8096428,7489.34668,7593.54346,30.0373459,29.8611336,33.6835938,30.12544,29.6184578,37.8298836,29.6939449,29.950613,33.769043,30.2049141
test-1,47100,937.131958,26934.8711,6521065.119,49.259697,33.1855736,-2.447475,22.9095459,52.6531639,31.01244,0.189949036,0.8570328,21.659874,13.8263483,11.8420753,5.751412,0.0,35.59178,7487.538,7593.12354,30.0935287,29.9143066,33.55967,30.20293,29.7312984,37.8298836,29.67842,29.9927254,33.71411,30.2574215
test-1,47400,982.7906,26940.55,6523863.648,49.882885,32.95131,-2.45085788,22.515871,52.31716,30.5943031,0.189949036,0.818687439,21.5898972,13.73494,11.72774,5.777893,0.0,35.557724,7486.68262,7584.948,30.0935287,29.9143066,33.55967,30.20293,29.7312984,37.0162125,29.67842,30.0465832,33.71411,30.2784576
test-1,47700,975.5386,26903.38,6507313.571,48.2704659,31.6703663,-2.45085788,22.6218987,52.505127,30.5038681,0.190864563,0.818687439,21.5898972,13.7784023,11.6782856,5.74230957,0.0,35.62728,7486.91748,7589.493,30.0347748,30.0960445,33.51504,30.237402,29.7115231,37.0162125,29.7360363,30.0465832,33.7180176,30.3150883
test-1,48000,980.324951,26949.56,6521455.259,47.88316,31.3408833,-2.447475,22.5060158,51.574276,29.6662426,0.190864563,0.7804184,21.6783428,13.87131,11.7946072,5.597265,0.0,35.48445,7487.23926,7588.01563,30.0347748,30.0960445,33.51504,30.237402,29.7115231,36.8786621,29.7360363,30.04059,33.7180176,30.2992325
test-1,48300,971.216,26951.7949,6549208.638,48.2453156,31.5605,-2.447475,22.5003414,52.06636,30.042675,0.183349609,0.7804184,21.5655518,13.88987,11.7200317,5.81609964,0.0,35.6425476,7486.748,7590.02637,30.04145,29.89502,33.4834,30.179884,29.6917973,36.8786621,29.6314945,30.0301762,33.63174,30.27168
test-1,48600,962.2165,27034.334,6508079.98,48.5982132,31.904068,-2.44897461,22.549408,51.6577,30.1150074,0.183349609,0.760437,21.647171,13.7669764,11.7151089,5.99778748,0.0,35.9642334,7488.00635,7591.815,30.04145,29.89502,33.4834,30.179884,29.6917973,36.5421867,29.6314945,30.0752182,33.63174,30.2515678
test-1,48900,991.5507,27715.0449,6539785.276,48.258007,32.1222267,6.02187347,22.572464,52.2577248,30.2471027,0.184555054,0.760437,22.0204277,13.9127846,11.8091259,6.37984133,0.0,36.1048737,7490.67627,7592.0127,29.9939423,29.878809,33.4147,30.17583,29.632618,36.5421867,29.7293949,30.1535168,33.5382347,30.2166023
test-1,49200,978.2818,27587.4,6552337.777,46.6622047,30.6136227,-2.447636,22.494503,51.0054359,29.2493877,0.184555054,0.7468567,21.8098259,13.996438,11.9896889,3.786975,0.0,28.581934,7501.02148,7596.04346,29.9939423,29.878809,33.4147,30.17583,29.632618,38.8624268,29.7293949,30.1049576,33.5382347,30.21235
test-1,49500,981.4908,26117.4883,6449016.475,48.5374565,31.465889,-2.05504942,22.3413734,51.6411438,29.5912857,0.18573761,0.7468567,21.604805,10.941927,8.829985,0.0,26.00282,29.20068,7488.6416,7584.33447,30.21354,30.1173344,33.3085,30.07163,30.76294,29.7829113,29.59375,61.83931,34.0499535,30.2049313
test-1,49800,968.8319,26772.6035,6574966.219,48.5088768,31.2371578,-1.979451,22.4938965,52.1840439,28.544939,0.18573761,0.762290955,21.8495255,11.0138865,8.955589,0.0,26.9190865,30.5228634,7495.265,7594.18359,30.1368713,35.88104,31.6567383,30.07163,29.780714,29.7829113,29.59375,74.50453,32.4308128,30.2378826
test-1,50100,979.661255,26795.209,6581729.276,47.46635,31.2539845,-2.162995,22.4688263,51.4837875,30.3278732,0.1862793,0.762290955,22.0204468,11.13677,9.077543,0.0,26.8562279,30.27412,7492.18652,7591.29834,29.9641418,53.1911278,30.849659,30.42168,29.780714,29.7444344,29.6285648,91.0961,31.35962,30.2951183
test-1,50400,981.709,26883.748,6575510.75,49.1099434,32.383667,-1.55359423,22.3710728,53.1274529,29.10971,0.1862793,0.7417221,22.183876,11.13035,9.044197,0.0,27.2856216,30.30518,7491.20361,7591.78,29.9272079,72.47786,30.849659,30.42168,30.0900879,29.7444344,29.6285648,110.047783,31.35962,30.25088
test-1,50700,993.5663,26850.7344,6568776.664,47.63609,31.831604,-1.659536,22.5773773,52.4519272,30.3176022,0.18686676,0.7417221,22.1580429,11.15858,9.192958,0.0,27.8718147,30.6192856,7490.741,7591.713,29.8628769,93.4937057,30.2615719,30.0479984,31.7910156,29.4863281,29.45044,118.312744,30.9090328,30.1738281
test-1,51000,983.6531,26906.9043,6560246.797,49.04945,32.83679,-0.716466,22.3684444,53.90079,30.5793686,0.18686676,0.749649048,22.2754974,11.1757612,9.086914,0.0,28.2499561,31.33864,7490.556,7591.114,30.1238937,108.042732,30.2615719,30.0479984,36.43087,29.4863281,29.45044,120.628761,30.9090328,30.1440563
test-1,51300,973.59375,26892.48,6630725.848,48.2274246,32.50048,0.07360058,22.1850739,53.08487,31.27143,0.190933228,0.749649048,22.2771969,11.7245951,9.597176,0.0,28.4452782,31.6356926,7490.77637,7593.64746,30.1238937,116.162529,30.3106441,30.1952648,43.7751846,29.74087,29.66455,121.511131,30.82749,30.0921879
test-1,51600,986.1241,26854.875,6614397.004,49.0292664,32.78305,11.40566,22.1306877,53.694664,30.1062527,0.190933228,0.73638916,22.2670212,12.9982252,10.8174372,0.0,28.0073261,31.5216789,7488.44336,7592.62744,30.47387,119.238091,30.3106441,30.1952648,52.7824249,29.74087,29.66455,121.511131,30.82749,30.2254066
test-1,51900,971.2818,26820.01,6605964.332,48.39189,31.7161064,26.0423622,21.9975357,52.1553726,31.0063362,0.1849823,0.73638916,22.1324,13.0355787,10.9162474,0.0,28.17099,31.904583,7483.83252,7589.20361,30.47387,120.041748,30.6286621,30.5843754,62.63667,29.9823246,30.0277348,121.6876,31.0313969,30.4572277
test-1,52200,985.0494,26892.7012,6577209.479,49.0654564,33.0994225,29.8896275,22.3917656,53.06777,31.8673058,0.1849823,0.759773254,22.090168,11.6249,9.553375,0.0,27.76334,30.7993546,7484.95654,7588.71875,30.3906326,120.917679,30.6286621,30.5843754,72.29152,29.9823246,30.0277348,121.6876,31.0313969,30.5043869
test-1,52500,986.1239,27011.81,6548273.445,46.7431755,30.9600449,30.1283665,22.0154228,52.16583,28.9276123,0.186454773,0.759773254,22.0547752,11.3852262,9.341282,0.0,27.552803,30.9022274,7483.54639,7584.043,30.3906326,120.917679,30.4963875,30.4880867,78.95864,29.8394527,29.9350586,120.821877,31.0331059,30.5862312
test-1,52800,988.7161,27085.7129,6552267.864,48.5240479,31.8653259,28.26828,21.99709,52.1118546,29.3067341,0.186454773,0.738540649,22.0455017,11.223259,9.14821,0.0,27.615345,30.3125362,7486.2124,7590.07764,30.13646,120.924416,30.4963875,30.4880867,83.88113,29.8394527,29.9350586,120.821877,31.0331059,30.52327
test-1,53100,979.99115,27168.502,6523421.841,48.8814049,33.04256,24.4327927,22.2230186,52.8299866,29.42661,0.188819885,0.738540649,22.0607147,11.2466431,9.1476965,0.0,27.2263,29.9940681,7486.38525,7589.784,30.0434685,120.924416,30.2634773,30.2931156,87.96335,29.61714,29.67544,120.496635,30.8223152,30.4140625
test-1,53400,975.050049,27247.8965,6550253.177,49.7981644,32.90514,17.7171764,22.1134777,53.05885,29.4983635,0.188819885,0.7184677,22.0278912,11.0686178,9.097459,0.0,26.9510612,29.7189121,7486.657,7588.667,29.8820267,120.45845,30.2634773,30.2931156,91.23585,29.61714,29.67544,120.496635,30.8223152,30.3264027
test-1,53700,966.2883,27158.47,6544010.571,47.1933136,30.68534,8.039753,22.0389538,51.36025,29.0533371,0.185020447,0.7184677,21.97599,11.1807594,9.235148,0.0,27.64047,30.3091679,7486.94434,7589.36035,29.8636913,119.588478,30.0581055,30.0923824,94.5750351,29.518507,29.5060558,120.210892,30.5689945,30.1739254
test-1,54000,971.7658,27140.2363,6513737.881,49.25017,32.6355,-1.38870823,22.09514,52.9054031,29.62787,0.185020447,0.70425415,22.0174561,11.0305052,9.07938,0.0,27.24173,30.130022,7485.596,7587.50342,29.8317566,120.341209,30.0581055,30.0923824,97.05766,29.518507,29.5060558,120.210892,30.5689945,30.1406116
test-1,54300,961.072,27089.1328,6530872.775,48.6985435,32.6975555,-1.29081893,22.0201187,53.19983,29.5646782,0.177856445,0.70425415,21.952116,10.9986439,8.913897,0.0,27.47207,30.3551273,7486.87549,7591.074,29.811161,120.348579,30.012207,30.00508,98.38013,29.4428711,29.4405766,120.444092,30.45464,30.0824718
test-1,54600,967.1546,27093.23,6526415.743,47.62568,31.37832,-1.4062984,22.1027718,52.0251236,29.8221912,0.177856445,0.7028961,21.8369827,11.0114384,9.00827,0.0,28.04089,30.9371853,7487.857,7591.711,29.775238,119.560257,30.012207,30.00508,99.1882858,29.4428711,29.4405766,120.444092,30.45464,30.056303
test-1,54900,974.2446,27021.5664,6448750.638,49.2020073,32.9887848,-0.818979,22.1458,53.6406746,30.0067043,0.177978516,0.7028961,21.8237553,11.25693,9.198993,0.0,27.4860344,30.4084549,7488.43457,7590.691,29.8098717,119.741409,29.9189949,29.9519043,100.320267,29.9801273,29.4351559,120.651123,30.5071774,30.0106945
test-1,55200,971.096,26992.041,6514629.789,47.90154,31.9105759,-1.49503148,22.1092415,52.7152,29.9130383,0.177978516,0.694282532,21.8267937,12.3098745,10.3570633,0.0,28.152422,31.2796459,7485.289,7588.142,29.8703,120.725487,29.9189949,29.9519043,100.85,29.9801273,29.4351559,120.651123,30.5071774,30.0220356
test-1,55500,976.3136,26943.0449,6508302.522,47.50035,32.1179771,-2.00249457,22.137022,52.52092,30.567234,0.1845169,0.694282532,21.8203278,13.2751684,11.1787071,0.0,28.0598488,30.8037548,7486.598,7590.227,29.8842335,120.8375,29.9377441,29.972559,100.928688,29.687109,29.5539074,120.6311,30.37622,30.0417976
test-1,55800,957.8741,26995.24,6581840.437,48.05513,31.3011436,-2.08245349,21.90728,51.92304,29.2742844,0.1845169,0.6889343,21.7922134,12.4756308,10.398386,0.0,27.8045044,30.5891838,7486.50928,7590.17,29.9085464,120.8375,29.9377441,29.972559,101.066017,29.687109,29.5539074,120.6311,30.37622,30.1249065
test-1,56100,958.9601,26972.0879,6548372.464,48.5155945,31.9882755,-1.18611348,22.1138916,52.986824,30.0349464,0.189361572,0.6889343,21.742569,11.8765125,9.874988,0.0,27.5769,30.2477722,7488.99561,7590.03027,29.9405155,119.849266,30.0461426,30.0924816,101.278717,29.6827145,29.6113777,120.458496,30.4974613,30.27007
test-1,56400,967.0894,26961.4434,6534800.942,48.4404564,31.3552284,-1.1080054,21.8587074,51.41818,29.0719452,0.189361572,0.6475525,21.7452774,11.7549791,9.851374,0.0,27.8147144,30.3320313,7486.15137,7589.82666,29.9962769,119.849266,30.0461426,30.0924816,101.649712,29.6827145,29.6113777,120.458496,30.4974613,30.2425766
test-1,56700,970.3041,26984.3965,6499893.93,47.1069069,30.6850548,-2.227105,22.14309,51.5414772,29.3379116,0.189910889,0.6475525,21.7467728,11.6783228,9.704693,0.0,27.7702789,30.6030865,7487.46875,7589.342,29.9949913,119.846581,30.0985355,30.1039562,101.718765,29.6828613,29.62251,120.419975,30.4689465,30.1945324
test-1,57000,962.556763,26895.59,6543331.395,48.7391472,32.6399765,-1.94018745,21.9000778,53.34645,30.6425228,0.189910889,0.637107849,21.7289257,11.6817236,9.715681,0.0,27.4978619,30.28602,7486.16748,7589.09033,29.9927444,119.846581,30.0985355,30.1039562,101.8395,29.6828613,29.62251,122.509773,30.4689465,30.19325
test-1,57300,970.8024,26897.1484,6514197.606,48.2469635,31.5052052,-1.67110074,21.9946461,52.20562,30.0561447,0.188049316,0.637107849,21.8029213,12.0990219,10.040493,0.0,27.8225155,30.6542625,7488.0,7592.04,30.0039558,120.046631,30.13501,30.3573246,101.943237,29.6664562,29.47964,125.837967,30.4901867,30.1910152
test-1,57600,970.6191,26868.7012,6511935.923,48.06473,31.7063122,-1.13659573,21.925209,52.4101677,30.35578,0.188049316,0.613639832,21.7184753,13.2804518,11.2454119,0.0,27.7666836,30.3704548,7486.99072,7591.69336,30.0235367,122.065483,30.13501,30.3573246,102.124413,29.6664562,29.47964,130.778534,30.4901867,30.1987019
test-1,57900,969.8813,26848.541,6518927.244,47.78698,31.760746,-1.36774886,22.0832138,52.7672157,29.1027069,0.191825867,0.613639832,21.76857,13.1645107,11.05542,0.0,27.7563686,30.4808922,7486.176,7592.42871,30.0212688,124.849747,30.1582031,30.17627,102.205017,29.72627,29.6673336,134.844589,30.5277843,30.21211
test-1,58200,969.047546,26840.6953,6543281.666,47.5730934,31.41851,-1.65773869,21.8525944,53.0945358,30.0825558,0.191825867,0.609436035,21.8114624,13.2008791,11.1668215,0.0,27.998045,30.5821362,7487.30859,7591.138,30.017334,128.988388,30.1582031,30.17627,102.344925,29.72627,29.6673336,139.5249,30.5277843,30.2295837
test-1,58500,981.6742,26854.334,6517047.536,47.4001236,30.797718,-1.37014949,21.905777,51.6116066,29.5286465,0.188705444,0.609436035,21.846756,13.4650812,11.3921995,0.0,28.5631027,31.17763,7487.21631,7592.087,30.0128517,132.9354,30.108839,30.1277351,102.494934,29.6603527,29.6264648,143.967438,30.4464359,30.2599125
test-1,58800,986.36,26897.2988,6531956.623,48.76021,32.317234,-1.80817664,22.0169353,52.99274,29.9057789,0.188705444,0.61866,21.8340454,13.4761429,11.3610249,0.0,28.3823338,30.7284546,7491.42334,7589.961,30.0050735,137.539154,30.108839,30.1277351,103.580711,29.6603527,29.6264648,148.977722,30.4464359,30.2545929
test-1,59100,980.414368,26932.4414,6534401.655,48.1681061,31.760685,-1.47833335,21.8821087,52.3720932,30.31152,0.188728333,0.61866,21.752409,13.6242142,11.4770279,0.0,28.6766415,30.9144478,7486.896,7584.31934,30.001297,141.980072,29.76328,30.1748047,105.239456,29.6443844,29.6444836,153.103516,30.500391,30.2453613
test-1,59400,972.7556,26836.3379,6565745.155,46.69983,30.9417,0.6630027,22.0662346,52.5436,30.3052731,0.188728333,0.6320038,22.07586,13.8348808,11.650445,0.0,29.5549412,31.9542236,7496.83057,7602.67627,30.0870075,146.745773,29.76328,30.1748047,107.661377,29.6443844,29.6444836,158.160538,30.500391,30.2347679
test-1,59700,985.8214,26866.48,6583813.602,49.025135,32.6869431,5.74935436,21.8373,52.9671173,31.3676682,0.183914185,0.6320038,22.2291641,14.1055346,11.889699,0.0,30.7770538,33.1648674,7493.99854,7601.251,30.2482147,151.611511,30.185791,30.28633,110.384583,30.4541988,29.8637218,163.217575,30.5209484,30.21626
test-1,60000,984.493835,26893.2188,6606962.277,48.51122,32.38196,11.3111219,22.1186733,52.43462,30.8477287,0.183914185,0.6218033,22.2324829,14.2516689,12.2267666,0.0,31.9769421,34.24632,7494.484,7603.375,30.5278015,155.884018,30.185791,30.28633,113.656593,30.4708,29.8637218,167.632385,30.5209484,30.4132252
test-1,60300,977.945068,26901.0234,6604891.747,47.6851959,32.3256035,18.27286,22.0950241,53.42355,30.7280254,0.183250427,0.6218033,22.3914337,14.3795176,12.3040075,0.0,32.5552,34.48168,7490.457,7607.96045,30.5278015,160.885254,30.554493,30.66211,116.984459,30.4708,29.9042,172.438782,30.7457027,30.7552242
test-1,60600,965.006958,26934.0352,6591311.576,48.944294,32.3069572,22.362566,21.9778156,52.0215454,30.6141415,0.183250427,0.628212,22.2325859,14.2584333,12.1389055,0.0,32.9416046,34.6772041,7491.081,7599.53662,30.2674484,165.442474,30.554493,30.66211,121.928741,30.5055676,29.9042,177.376,30.7457027,30.7494888
test-1,60900,984.9034,26892.9922,6620852.555,50.8803749,34.49567,26.0862083,22.1122036,54.32845,31.832283,0.181678772,0.628212,22.46027,14.3186626,12.1499481,0.0,33.3607941,34.681633,7491.7,7597.56641,30.2674484,170.933243,30.4664555,30.5811043,127.0143,29.5407238,29.9189949,182.303024,30.86377,30.7394543
